TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS
2020-11-26;KHAPQ.V;KCHOLP2901210019.70AKM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHAKM;PY;1;0;0;0;;0;0.9;0.89;0;0.87;0.89;0.87;0;-3.333;0.07;0.85;0.88;12372.2;14060;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHAPR.V;KCHOLP2901210017.70AKM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHAKM;PY;1;0;0;0;;0;0.46;0.45;0;0.42;0.47;0.46;0;0;0.38;0.5;0.438;196528.25;448355;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHAPS.V;KCHOLP2901210016.10AKM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHAKM;PY;1;0;0;0;;0;0.24;0.23;0;0.22;0.24;0.23;0;-4.167;0.02;0.23;0.225;9782.39;43406;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIHO.V;KCHOLC3011200014.90IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;2.18;2.04;0;2.01;2.05;2.05;0;-5.963;2.12;2.14;2.049;135.21;66;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIIA.V;KCHOLC3011200016.30IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;1.51;1.51;0;1.22;1.51;1.33;0;-11.921;1.42;1.44;1.336;1246.53;933;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIIB.V;KCHOLC3011200017.10IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;0.98;0.98;0;0.92;0.98;0.92;0;-6.122;1.02;1.04;0.947;20.84;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIIC.V;KCHOLC3011200019.30IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;0.12;0.13;0;0.08;0.17;0.14;0;16.667;0.13;0.14;0.133;896845.54;6756689;1065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIID.V;KCHOLC3112200015.50IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;1.95;1.83;0;1.83;1.94;1.94;0;-0.513;1.93;1.95;1.935;899.67;465;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIIE.V;KCHOLC3112200016.30IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;1.56;1.47;0;1.47;1.47;1.47;0;-5.769;1.57;1.59;1.47;1.47;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIIF.V;KCHOLC3112200017.20IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;1.17;1.12;0;1.12;1.12;1.12;0;-4.274;1.21;1.23;1.12;1.12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIIG.V;KCHOLC3112200018.80IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;0.64;0.66;0;0.59;0.74;0.72;0;12.5;0.71;0.73;0.667;397965.05;596296;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIIH.V;KCHOLC2901210015.40IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;2.06;2.08;0;2.05;2.16;2.16;0;4.854;2.15;2.17;2.119;716.1;338;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIII.V;KCHOLC2901210016.50IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;1.64;1.63;0;1.59;1.73;1.73;0;5.488;1.72;1.74;1.724;36853.95;21377;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIIJ.V;KCHOLC2901210017.60IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;1.3;1.28;0;1.25;1.37;1.36;0;4.615;1.36;1.38;1.331;2105.33;1582;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHIIK.V;KCHOLC2901210019.00IYM00000.5NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKCHIYM;PY;1;0;0;0;;0;0.93;0.94;0;0.87;1.03;1.02;0;9.677;1;1.02;0.934;217844.41;233339;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHISO.V;KCHOLP3011200015.60IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0;0.01;0.01;121.01;12101;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITA.V;KCHOLP3011200014.90IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITB.V;KCHOLP3011200014.10IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0;0.01;0.01;110;11000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITC.V;KCHOLP3011200012.60IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0;0.01;0.01;10.02;1002;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITD.V;KCHOLP3112200015.20IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.04;0.04;0;0.03;0.05;0.04;0;0;0.03;0.04;0.039;26863.89;685352;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITE.V;KCHOLP3112200014.50IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.03;0.03;0;0.02;0.03;0.03;0;0;0.02;0.03;0.024;17942.52;746541;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITF.V;KCHOLP3112200013.70IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.02;0.02;0;0.02;0.02;0.02;0;0;0.02;0.03;0.02;142.22;7111;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITG.V;KCHOLP3112200012.80IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.03;0.02;0;0.02;0.03;0.03;0;0;0.02;0.03;0.027;0.08;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITH.V;KCHOLP2901210015.00IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.11;0.1;0;0.09;0.12;0.1;0;-9.091;0.09;0.1;0.102;116130.47;1141315;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITI.V;KCHOLP2901210014.30IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.11;0.11;0;0.08;0.12;0.1;0;-9.091;0.09;0.1;0.103;159804.06;1559061;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITJ.V;KCHOLP2901210013.20IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.04;0.04;0;0.03;0.04;0.04;0;0;0.03;0.04;0.03;30.19;1005;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KHITK.V;KCHOLP2901210012.40IYM00000.5NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKCHIYM;PY;1;0;0;0;;0;0.03;0.02;0;0.02;0.03;0.03;0;0;0.02;0.03;0.028;8203.09;290270;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRINB.V;KRDMDC3011200003.10IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;2.07;2.11;0;2.03;2.13;2.09;0;0.966;2.08;2.1;2.069;1938.39;937;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRINC.V;KRDMDC3011200003.40IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;1.53;1.85;0;1.75;1.85;1.76;0;15.033;1.78;1.8;1.793;10529.91;5873;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIND.V;KRDMDC3011200003.60IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;1.63;1.68;0;1.53;1.68;1.61;0;-1.227;1.58;1.6;1.559;21689.1;13916;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRINE.V;KRDMDC3011200004.10IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;1.09;1.09;0;1.04;1.15;1.04;0;-4.587;1.08;1.1;1.071;120577.65;112629;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRINF.V;KRDMDC3112200003.90IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;1.36;1.38;0;1.28;1.41;1.35;0;-0.735;1.33;1.35;1.346;204961.93;152320;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRING.V;KRDMDC3112200004.20IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;1.08;1.1;0;1;1.1;1.05;0;-2.778;1.06;1.08;1.054;263202.64;249695;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRINH.V;KRDMDC3112200004.70IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;0.71;0.76;0;0.63;0.76;0.67;0;-5.634;0.67;0.69;0.673;494836.79;735470;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRINI.V;KRDMDC3112200005.00IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;0.52;0.55;0;0.46;0.57;0.51;0;-1.923;0.48;0.51;0.508;4280106.91;8419183;1710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRINJ.V;KRDMDC2901210003.70IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;1.64;1.68;0;1.56;1.68;1.58;0;-3.659;1.6;1.62;1.581;30342.25;19195;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRINK.V;KRDMDC2901210003.90IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;1.5;1.49;0;1.38;1.49;1.41;0;-6;1.43;1.45;1.418;47450.77;33455;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRINL.V;KRDMDC2901210004.20IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;1.22;1.27;0;1.15;1.27;1.16;0;-4.918;1.19;1.21;1.176;106616.37;90628;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRINM.V;KRDMDC2901210004.50IYM0000001NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWKRDIYM;PY;1;0;0;0;;0;1.03;1.06;0;0.93;1.06;1;0;-2.913;0.99;1.01;0.968;122728.29;126738;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQB.V;KRDMDP3011200003.30IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0;0.01;0.01;1.4;140;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQC.V;KRDMDP3011200003.10IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0;0.01;0.01;360;36000;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQD.V;KRDMDP3011200003.00IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.01;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQE.V;KRDMDP3011200002.70IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.01;0.01;0;0.01;0.01;0.01;0;0;0;0.01;0.01;0.12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQF.V;KRDMDP3112200003.80IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.05;0.05;0;0.04;0.06;0.05;0;0;0.04;0.05;0.051;250631.79;4958789;666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQG.V;KRDMDP3112200003.60IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.04;0.04;0;0.03;0.04;0.04;0;0;0.03;0.04;0.033;30449.53;931622;858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQH.V;KRDMDP3112200003.30IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.03;0.02;0;0.02;0.03;0.03;0;0;0.02;0.03;0.025;2278.91;90538;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQI.V;KRDMDP3112200003.00IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.03;0.02;0;0.02;0.03;0.03;0;0;0.02;0.03;0.027;7177.12;263711;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQJ.V;KRDMDP2901210003.60IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.07;0.07;0;0.06;0.08;0.08;0;14.286;0.07;0.08;0.071;322445.98;4513181;563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQK.V;KRDMDP2901210003.40IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.04;0.04;0;0.03;0.05;0.04;0;0;0.03;0.04;0.04;81182.2;2040637;494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQL.V;KRDMDP2901210003.10IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.03;0.03;0;0.02;0.04;0.03;0;0;0.02;0.03;0.03;20908.6;696958;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRIQM.V;KRDMDP2901210003.00IYM0000001NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWKRDIYM;PY;1;0;0;0;;0;0.03;0.03;0;0.02;0.04;0.03;0;0;0.02;0.03;0.03;66513.2;2190540;717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PBIGD.V;BRENTC2312200040.00IYM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPXBIYM;PY;1;0;0;0;;0;3.44;3.52;0;3.2;3.55;3.34;0;-2.907;3.34;3.36;3.305;24122.47;7299;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PBIGE.V;BRENTC2312200045.00IYM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPXBIYM;PY;1;0;0;0;;0;1.76;1.86;0;1.58;1.87;1.73;0;-1.705;1.71;1.73;1.691;482017.12;285104;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PBIGF.V;BRENTC2312200050.00IYM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPXBIYM;PY;1;0;0;0;;0;0.64;0.71;0;0.54;0.72;0.61;0;-4.688;0.61;0.62;0.601;4594787.29;7648771;2603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PBIGG.V;BRENTC2312200055.00IYM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPXBIYM;PY;1;0;0;0;;0;0.2;0.22;0;0.15;0.22;0.18;0;-10;0.17;0.18;0.181;2519179.34;13916929;1176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PBIGH.V;BRENTC2312200060.00IYM0000.05NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPXBIYM;PY;1;0;0;0;;0;0.08;0.08;0;0.05;0.08;0.08;0;0;0.07;0.08;0.063;133879.67;2140746;694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PBIRO.V;BRENTP2312200045.00IYM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPXBIYM;PY;1;0;0;0;;0;0.52;0.5;0;0.44;0.57;0.5;0;-3.846;0.49;0.5;0.507;4798498.37;9470238;1871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PBISA.V;BRENTP2312200042.00IYM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPXBIYM;PY;1;0;0;0;;0;0.26;0.25;0;0.22;0.29;0.25;0;-3.846;0.24;0.25;0.258;1698189.74;6582188;1193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PBISB.V;BRENTP2312200040.00IYM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPXBIYM;PY;1;0;0;0;;0;0.18;0.17;0;0.15;0.19;0.16;0;-11.111;0.16;0.17;0.174;444721.34;2558433;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PBISC.V;BRENTP2312200035.00IYM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPXBIYM;PY;1;0;0;0;;0;0.06;0.06;0;0.04;0.06;0.05;0;-16.667;0.04;0.05;0.052;79360.57;1535711;263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PBISD.V;BRENTP2312200030.00IYM0000.05NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWPXBIYM;PY;1;0;0;0;;0;0.03;0.03;0;0.02;0.03;0.03;0;0;0.02;0.03;0.03;16824.75;561072;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PEAAP.V;PETKMC3011200004.33AKM0002.40NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETAKM;PY;1;0;0;0;;0;0.15;0.15;0;0.1;0.15;0.11;0;-26.667;0.11;0.12;0.112;20815.17;185518;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PEAAQ.V;PETKMC3011200003.92AKM0002.40NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETAKM;PY;1;0;0;0;;0;0.59;0.61;0;0.53;0.61;0.59;0;0;0.59;0.62;0.564;29510.59;52298;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PEAAR.V;PETKMC3011200003.58AKM0002.40NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETAKM;PY;1;0;0;0;;0;1.22;1.3;0;1.25;1.35;1.33;0;9.016;1.32;1.37;1.255;14242.73;11346;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PEAAS.V;PETKMC3112200004.58AKM0002.40NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETAKM;PY;1;0;0;0;;0;0.43;0.44;0;0.4;0.45;0.44;0;2.326;0.44;0.45;0.427;47546.7;111357;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PEAAT.V;PETKMC3112200004.08AKM0002.40NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETAKM;PY;1;0;0;0;;0;0.85;0.87;0;0.82;0.89;0.89;0;4.706;0.87;0.88;0.882;1942.74;2202;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PEAAU.V;PETKMC3112200003.75AKM0002.40NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETAKM;PY;1;0;0;0;;0;1.4;1.31;0;1.28;1.37;1.37;0;-2.143;1.32;1.37;1.289;179.15;139;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PEAAV.V;PETKMC2901210004.67AKM0002.40NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETAKM;PY;1;0;0;0;;0;0.52;0.53;0;0.5;0.53;0.53;0;1.923;0.52;0.54;0.529;27746.72;52402;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PEAAW.V;PETKMC2901210004.33AKM0002.40NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWPETAKM;PY;1;0;0;0;;0;0.74;0.76;0;0.75;0.76;0.75;0;1.351;0.77;0.79;0.75;9829.73;13105;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
